,date,content
5818,2022-10-17 10:55:09+00:00,"BJP led Municipalities; in the NCT of Delhi; are persistently failing the residents of National Capital in matters relating to  providing and maintaining of urban amenities. 
Elected BJP Corporators are displaying complete lack of awareness about how democratic institutions are"
5819,2022-10-17 10:54:30+00:00,"हिमाचल चुनाव को लेकर बीजेपी की बड़ी बैठक...

Watch : https://t.co/F2SaYGrExn

 #TOPNEWS #BJP #Bharat24
 @poornima_mishra https://t.co/xrUQr74MfL"
5820,2022-10-17 10:54:00+00:00,Nagpur panchayat polls : BJP could not win even a single post of chairpe... https://t.co/2BR3i5iTpK via @YouTube
5821,2022-10-17 10:53:32+00:00,@ManojTiwariMP Kya Sach me bjp ke paas apna kaam ka hisab nhi h ???
5822,2022-10-17 10:53:15+00:00,@yaserjilani BJP MAIN ANDH BHAKT HI GADHE HAI AUR GADHO KA SARDAR PM
5823,2022-10-17 10:52:12+00:00,@amarprasadreddy Not a bad idea to please bjp for a while. Lage raho Amar Prasad ji.
5824,2022-10-17 10:52:06+00:00,"@arumitash123 @tarunchughbjp @BJP4India @narendramodi @AmitShah @JPNadda Jeshi marne 
In sabki report card zero"
5825,2022-10-17 10:51:26+00:00,"@msisodia ज़ुल्मी जब जब जुर्म करेगा सत्ता के गलियारों से..
चप्पा चप्पा गूंज उठेगा इन्क़्लाब के नारों से..🇮🇳जय हिंद🇮🇳
BJP गुजरात चुनाव हार रही है, वह डर गई है इसलिए इस तरह से मनीष सीसोदिया जी को फर्ज़ी केस बनाके परेशान कर रही है।
@Manish_Kmr_Rai @davender1979 @aapaloktiwari"
5826,2022-10-17 10:51:21+00:00,@ZeeDNHNews @ManojTiwariMP @BJP4India आम आदमी पार्टी में एक से बड़ा एक बहरूपिया है जो सिर्फ लोगों को बहरूपिया बनकर सिर्फ ड्रामा करता है और अरविंद केजरीवाल उसका मास्टर है
5827,2022-10-17 10:49:43+00:00,Looks like now the people of this country are fed-up with BJP. Everyone has realised that BJP has done only damage to this country. https://t.co/UizO5IX7zo
5828,2022-10-17 10:49:24+00:00,"इटावा: नेता जी मुलायम सिंह यादव के निधन के बाद खाली हुई मैनपुरी संसदीय सीट के उपचुनाव में BJP का खिलेगा कमल: @kpmaurya1 

@BJP4UP @navinbjpupmedia https://t.co/EEe46WzJyG"
5829,2022-10-17 10:49:13+00:00,@suryapsingh_IAS GUJARAT BJP KE GADHO KO HARA KAR WHN AAP KI SARKAR BANA DEGA.
5830,2022-10-17 10:48:17+00:00,"@FekuBuster @INCHubDwdEast Save india 🇮🇳🇮🇳🇮🇳
BJP is name of Corruption 📍"
5831,2022-10-17 10:47:39+00:00,"@BJP4India Yeh rewadi nahee hai,yeh vote lene ke leye paisa diya jaa raha hai, taxpayers ke paise se apne branding karna hai."
5832,2022-10-17 10:47:06+00:00,@ndtv 100 leaders? Not even Inc has 100 leaders or bjp
5833,2022-10-17 10:46:19+00:00,@ParasKGhelaanii @tarunchughbjp @BJP4India @BJP4JnK @BJP4Telangana @BJP4Ladakh @BJYM @niravkghelani @amitmalviya @pradipsinhbjp @iPankajShukla @MananDaniBJP @blsanthosh @narendramodi @narendramodi_in @AmitShah @AmitShahOffice @JPNadda @OfficeofJPNadda @CRPaatil @DilipSaikia4Bjp @isiddharthpatel @sandeepfromvns मोदी है तो मुमकिन है
5834,2022-10-17 10:45:31+00:00,"आज शहर पश्चिमी, प्रयागराज में नगर निकाय चुनाव की तैयारियों को लेकर मा. सांसद श्रीमती केशरी देवी पटेल जी, पार्टी पदाधिकारियों, जनप्रतिनिधियों एवं कार्यकर्ताओं के साथ बैठक की। आगामी नगर निकाय के चुनावों में भाजपा पुनः प्रचंड बहुमत से विजय प्राप्त करेगी। @BJP4UP @BJP4India https://t.co/9Ssh6MhhSh"
5835,2022-10-17 10:45:23+00:00,"@venkateshkanike @narendramodi @BhagwantMann Punjab ka bhi sun le BJP Wala 🤣
1. 300 Unit electricity free in every Punjab House.
2. New roads are building by Punjab government.
3. Recently Two toll plaza are closed by the Punjab CM.
4. Aam Aadmi Clinic is building in village and city of every Punjab area. Mann Shab is King"
5836,2022-10-17 10:45:22+00:00,@yaserjilani MODI KI UNDECLARED EMERGENCY HAI. BJP KE GADHO KO SAMJH NI AYEGI. TERA TO BAHISKAR KAR RAHI HAI BJP 🤣🤣🤣🤣🤣
5837,2022-10-17 10:45:19+00:00,"Students in Madhya Pradesh can now study Medical in Hindi medium. State's Shivraj Singh Chauhan government is going to give big gifts to students-
.
#ShivrajSinghChouhan #MedicalEducation #AmitShah #BJP #MadhyaPradesh #India #tias #tecnia #news #headline #tecniatimes #yougster https://t.co/GCKRab9PLe"
5838,2022-10-17 10:44:49+00:00,"#SouravGanguly: सौरव गांगुली के समर्थन में उतरीं CM ममता बनर्जी, कहा- ICC चीफ का चुनाव लड़ने दें PM मोदी
@SGanguly99 @MamataOfficial @narendramodi @BCCI 

#MamataBanerjee #BCCI #ICC #NarendraModi #Cricket #TMC #bccipresident #BJP #moneycontrol

https://t.co/DLTe9Lliuq"
5839,2022-10-17 10:44:44+00:00,A very happy birthday to BJP's national spokesperson @Shehzad_Ind Ji. May he be blessed with a long and healthy life.
5840,2022-10-17 10:44:31+00:00,"@milindmghosh @BJP4India &amp; its parental organization @RSSorg have not yet understood the importance of PR agencies, they are doing best for the country but they have been unable to tell people to the core of their achievements, @nsitharaman is no exception although she is doing good job."
5841,2022-10-17 10:44:03+00:00,Andheri East bypoll: BJP withdraws its candidate in support of Udddhav faction’s Rutuja Latke https://t.co/DsIxhHaIfO
5842,2022-10-17 10:43:35+00:00,@ThisISMahi06 BJP ki manchi vote share vache chance undi next elections lo..gelusthado ledo telidu kani competition aithe interesting ga untadi
5843,2022-10-17 10:43:30+00:00,"@ppbajpai सहाब हम तो @BJP4India के कार्यकर्ता है उसी को सपोर्ट करेंगे लेकिन आप ?
ये कब से लागू हुआ कि #IB जो केंद्र सरकार के अधीन काम करती हैं वो राज्य सरकार को रिपोर्ट करेगी 
क्योंकि आप ही ने कहा था कि गुजरात मे सत्ता परिवर्तन होता है तो वहां फाइलों मे जो IB के रिपोर्ट दर्ज है उसका क्या"
5844,2022-10-17 10:43:07+00:00,@ParasKGhelaanii @tarunchughbjp @BJP4India @BJP4JnK @BJP4Telangana @BJP4Ladakh @BJYM @niravkghelani @amitmalviya @pradipsinhbjp @iPankajShukla @MananDaniBJP @blsanthosh @narendramodi @narendramodi_in @AmitShah @AmitShahOffice @JPNadda @OfficeofJPNadda @CRPaatil @DilipSaikia4Bjp @isiddharthpatel @sandeepfromvns Awesome Paras ji
5845,2022-10-17 10:43:04+00:00,"@msisodia ज़ुल्मी जब जब जुर्म करेगा सत्ता के गलियारों से..
चप्पा चप्पा गूंज उठेगा इन्क़्लाब के नारों से..🇮🇳जय हिंद🇮🇳
BJP गुजरात चुनाव हार रही है, वह डर गई है इसलिए इस तरह से मनीष सीसोदिया जी को फर्ज़ी केस बनाके परेशान कर रही है।
@Manish_Kmr_Rai @davender1979 @aapaloktiwari @Shamsher_aap"
5846,2022-10-17 10:42:58+00:00,"#Breaking Ahead of crucial polls and in a big relief to citizens, VAT on CNG and PNG has been deducted by 10% in #Gujarat   #GujaratElections #BJP #Congress #AAP"
5847,2022-10-17 10:42:55+00:00,आज शहजाद पूनावाला का जन्मदिन है लेकिन बैक टू बैक शो कर रहे हैं शाम 5 बजे इंडिया टीवी शाम 6 बजे आर भारत 8pm इंडिया टुडे 8pm टाइम्स नाउ इसे कहते हैं पार्टी के प्रति प्रतिबद्धता #BJPKeSanskar @jpnadda @bjp4india @blsanthosh @narendramodi @Shehzad_Ind
5848,2022-10-17 10:42:27+00:00,"@sambitswaraj ...और माननीय🙏,

ये भी बताने का कष्ट दीजिये कि ""क्या आपके Chairmanship"" में #ITDC भ्रष्टाचार मुक्त हो चुका/Hotels (The Ashok &amp; Samrat) को प्रॉफिट में ला दिया गया/पुराने भ्रष्टाचारियों पर कार्यवाई की गई! या सबकुछ पहले जैसा ही है! @narendramodi
@BJP4India @ITDC_theashok"
5849,2022-10-17 10:42:10+00:00,"@msisodia ज़ुल्मी जब जब जुर्म करेगा सत्ता के गलियारों से..
चप्पा चप्पा गूंज उठेगा इन्क़्लाब के नारों से..🇮🇳जय हिंद🇮🇳
BJP गुजरात चुनाव हार रही है, वह डर गई है इसलिए इस तरह से मनीष सीसोदिया जी को फर्ज़ी केस बनाके परेशान कर रही है।
@Manish_Kmr_Rai @davender1979 @aapaloktiwari @Shamsher_aap"
5850,2022-10-17 10:41:51+00:00,@DrAntulTeotia @BJP4India @AcharyaGopalan @MohitBeniwalBJP @smritiirani @narendramodi @AdvYuktiRathi @Rajkumarchahar9 @drsanjeevbalyan @CharuPragya @DhirendraGBN जाट एकता जिंदाबाद 🙏
5851,2022-10-17 10:41:30+00:00,"Shame on  Delhi police,LG,BJP and modi https://t.co/jnG5wOLm0J"
5852,2022-10-17 10:40:56+00:00,@BJP4India सबर करो तुम्हारा भी नंबर आएगा
5853,2022-10-17 10:39:56+00:00,"विशाल किसान सम्मेलन लक्ष्मणगढ़ में #शेरे_राजस्थान माननीय @DrSatishPoonia जी का किसानों ने भव्य स्वागत किया, 

@HimanshuSBJYM @BJP4India 
@OfficeOfDrSP @BhuraGujjarBJYM @Tejasvi_Surya @BJYMinRaj https://t.co/wFYiVzxYRA"
5854,2022-10-17 10:38:51+00:00,"@RayShandhya @AmitShah @BJP4India @BJP4MP माननीय सांसद जी ग्वालियर में तो एयरपोर्ट बन रहा है भिंड में साइकिल स्टैंड ही बनवा दीजिए ।

कुछ तो विकास हो, टूटी हुई सड़कें ।
बदहाल व्यवस्था और जिले का विकास देखा नहीं जाता 🙏"
5855,2022-10-17 10:38:25+00:00,"माँ का ढेरों आभार🙏
अबाला गाँव में इस माँ ने स्नेहपूर्वक अपना आशीर्वाद देकर नज़र उतारी!

#GujaratGauravYatra 

@BJP4India @BJPLive @JPNadda 
@BJP4Gujarat @BJYM @BJYM4Gujarat @Nitinbhai_Patel @AlpeshThakor_ @ChaudhryShankar @PatelParbatbhai https://t.co/VfmMbkwnph"
5856,2022-10-17 10:38:23+00:00,@sohitmishra99 YE DARR ACHA HAI BJP KE GADHO KE LIYE AUR JO MAHARASTRA KE GADDAR HAI UNKE LIYE BHI.
5857,2022-10-17 10:38:08+00:00,"#Telangana: Former TRS MP Boora Narsaiah Goud To Join BJP On Oct 19.

https://t.co/7MRXquTkPh"
5858,2022-10-17 10:37:59+00:00,@DrAntulTeotia @BJP4India @AcharyaGopalan @MohitBeniwalBJP @smritiirani @narendramodi @AdvYuktiRathi @Rajkumarchahar9 @drsanjeevbalyan @CharuPragya @DhirendraGBN बहुत बहुत शुभकामनायें।
5859,2022-10-17 10:37:51+00:00,Will India ever get a govt. Which will actually take girls security on priority and will not see cases of rape as normal theft crimes. Why do rapists in this country get bail? Why are they released over bizarre conditions? Why can't we have strict laws? @HMOIndia @BJP4India
5860,2022-10-17 10:37:42+00:00,"ममता बनर्जी की PM से अपील, सुनिश्चित करें कि सौरव गांगुली को ICC का चुनाव लड़ने दिया जाए 

 #bcci #bjp #mamatabanerjee #pmmodi #tmc #westbengal #टीएमसी #पश्चिमबंगाल #प्रधानमंत्रीमोदी #बीजेपी #बीसीसीआई #ममताबनर्जी 

https://t.co/f4WwRwhwWJ"
5861,2022-10-17 10:37:38+00:00,"in 2 pictures mein leader ki pehechaan ho jaati hai. ek neta congress ke taanashahi ke darr se BJP ka neta bhesh badel ke bhaag raha tha, doosra AAP ka neta jo BJP ki tanashahi ke khilaaf ladne ja raha woh bhi hastey huwe. https://t.co/tqEHB2uLBa"
5862,2022-10-17 10:35:46+00:00,Manish Sisodia has provided all government facilities inside Delhi. Bjp government has done wrong by arresting him. #ModiArrestsManishSisodia https://t.co/cSTRA8Mny3
5863,2022-10-17 10:35:21+00:00,"@msisodia ज़ुल्मी जब जब जुर्म करेगा सत्ता के गलियारों से..
चप्पा चप्पा गूंज उठेगा इन्क़्लाब के नारों से.. 🇮🇳👍
BJP गुजरात चुनाव हार रही है, वह डर गई है, इसलिए इस तरह से मनीष सीसोदिया जी को फर्ज़ी केस बनाके परेशान कर रही है।
🇮🇳जय हिंद🇮🇳 @Manish_Kmr_Rai @davender1979 @aapaloktiwari"
5864,2022-10-17 10:35:03+00:00,"The BJP government has played with the public and is believing in the task of fraud.
#ModiArrestsManishSisodia https://t.co/BBPOuoc75U"
5865,2022-10-17 10:35:00+00:00,"बागी नेता, हाईकमान की दूरी और आपसी कलह... हिमाचल में भाजपा का काम आसान कर रही कांग्रेस

#BJP #HimachalElection #Congress 
https://t.co/gy0P2TjNNE"
5866,2022-10-17 10:34:46+00:00,"@msisodia ज़ुल्मी जब जब जुर्म करेगा सत्ता के गलियारों से..
चप्पा चप्पा गूंज उठेगा इन्क़्लाब के नारों से.. 🇮🇳👍
BJP गुजरात चुनाव हार रही है, वह डर गई है, इसलिए इस तरह से मनीष सीसोदिया जी को फर्ज़ी केस बनाके परेशान कर रही है।
🇮🇳जय हिंद🇮🇳 @Manish_Kmr_Rai @davender1979 @aapaloktiwari"
5867,2022-10-17 10:34:40+00:00,"""अरविंद केजरीवाल  दूर तक देख लेते हैं, कोन गिराफ्तार कब होने वाला है, शायद उनको उनके पापों की ज्यादा जानकारी होगी"" :  BJP, सांसद मनोज तिवारी 

Watch : https://t.co/F2SaYGrExn

 #AAP #BJP #ManishSisodia #Bharat24 
 @poornima_mishra @ManojTiwariMP https://t.co/lm6sHkl3rv"
5868,2022-10-17 10:34:17+00:00,"BJP government is married to manish siso, are doing very wrong I am a very good person
#ModiArrestsManishSisodia https://t.co/PBlNeIuUqM"
5869,2022-10-17 10:33:42+00:00,"@ArvindKejriwal ko kaise pata sisodiya giraftaar honge, kahi ye aap ki sajish to nai, sahanubhooti ki vote k liye,Cbi mai se ander ki khabar kaun isko de rha hai
@aajtak @Shehzad_Ind @sambitswaraj @BJP4India kahi ak ne hi to cbi ko saboot nai diye, Collateral damage"
5870,2022-10-17 10:33:36+00:00,"ये सियासी लड़ाई में भगत सिंह ,बापू की याद कैसे आ गई??
#AAP #ManishSisodia #BJP"
5871,2022-10-17 10:33:12+00:00,"@BJPLive @sambitswaraj more you will give media space to AAP by such dirty tricks more AAP will gain votes in gujrat, specially from 50% vote which is anti BJP in gujrat...AAP has already occupied 34.8 % vote out of that 50% ..as soon as it cross 40% you will lose gujrat badly..."
5872,2022-10-17 10:33:03+00:00,"No , BJP wants to stop future scams as Kejri m Sisodia changed the liquor policy and all was flop show. You can't be go for inquiry as won world cup . https://t.co/kBWYqaIyi7"
5873,2022-10-17 10:32:42+00:00,"World finest education minister @msisodia is getting arrested for his brilliant vision and work in education. Political vendetta of @BJP4India continue, Delhi and nation is watching.
@AtishiAAP
 #ModiAgainstEducation 
#ModiArrestsManishSisodia https://t.co/CUsWXEpf9Z"
5874,2022-10-17 10:32:39+00:00,@sohitmishra99 DARPOK BJP KE GADHE 🤣🤣🤣🤣🤣🤣
5875,2022-10-17 10:32:31+00:00,@VilasKumar07 @friendofisrael @SupriyaShrinate Even We will vote for Rahul Gandhi for congress president..by  @BJP4India
5876,2022-10-17 10:32:30+00:00,"भारतीय जनता पार्टी के यशस्वी राष्ट्रीय प्रवक्ता एवम् BJP Delhi सोशल व आईटी प्रभारी आदरणीय श्री शहजाद पूनावाला जी को सोशल मीडिया भाजपा उत्तर पूर्वी दिल्ली की ओर से #जन्मदिन की #बधाई एवम् #हार्दिक_शुभकामनाए
आप दीर्घायु हो और प्रभु राम की कृपा आप पर सदा बना रहे । 
🎂🎂 https://t.co/4lhFNzlnO8"
5877,2022-10-17 10:32:10+00:00,"@BJP4Delhi more you will give media space to AAP by such dirty tricks more AAP will gain votes in gujrat, specially from 50% vote which is anti BJP in gujrat...AAP has already occupied 34.8 % vote out of that 50% ..as soon as it cross 40% you will lose gujrat badly..."
5878,2022-10-17 10:30:43+00:00,"Panchayat elections in Nagpur where the RSS has its headquarters.......
@BJP4India:0 
@INCIndia:9 https://t.co/LTeQatgXMO"
5879,2022-10-17 10:30:32+00:00,"https://t.co/S6Si47meK9

Don’t look for examples in India...
you will find many .... just press on your mind a little bit.
@BJP4India @INCIndia @AamAadmiParty @MIB_India"
5880,2022-10-17 10:30:30+00:00,@SwatiJaiHind BJP KE SANSKARI HONGE.
5881,2022-10-17 10:29:24+00:00,@BJP4India @sambitswaraj तुमसे बड़ा भष्टाचारी ना कोई भी इस देश में https://t.co/NxmfZjTBVR
5882,2022-10-17 10:29:01+00:00,"Andheri East by-polls: BJP candidate returns, Raj Thackeray thanks Devendra Fadnavis https://t.co/zR47Idd17w"
5883,2022-10-17 10:28:27+00:00,"@BJP4India @AmitShah Apni jeebh se Diya kya, ye jo hum income tax bhrte hain usi ko wapas Diya hai why Modi photo needed to be printed?"
5884,2022-10-17 10:27:57+00:00,@BJP4India @narendramodi भाई गजब हो आप लोग स्कूल का पूछो तो जवाब नहीं देते हैं अस्पताल का पूछो तो जवाब नहीं देते चाहते क्या हो
5885,2022-10-17 10:27:21+00:00,@BJP4India @narendramodi क्या यूरिया का उत्पादन शुरू हो गया
5886,2022-10-17 10:27:09+00:00,"#Congress MP and the party's star campaigner Komatireddy Venkat Reddy made it clear that he will not campaign in the #Munugode Assembly constituency where his brother Komatireddy Rajagopal Reddy is contesting the by-election as a #BJP candidate.

Photo: IANS (File) https://t.co/VW6vVfmm7P"
5887,2022-10-17 10:25:47+00:00,@BJP4India @narendramodi भीख देंगे लेकिन स्कूल कॉलेज नहीं बनाएंगे अस्पताल नहीं बनाएंगे
5888,2022-10-17 10:25:19+00:00,"AAP पर बीजेपी का जोरदार हमला, 'शराब नीति' पर सवालों में सिसोदिया...

Watch : https://t.co/F2SaYGrExn

 #AAP #BJP #ManishSisodia #Bharat24 
 @poornima_mishra @ManojTiwariMP https://t.co/v3cPcNvXCc"
5889,2022-10-17 10:24:53+00:00,@GautamGambhir @BJP4India @JPNadda When will MCD start performing?
5890,2022-10-17 10:24:19+00:00,@GautamGambhir @BJP4India @JPNadda Are you still MP from East Delhi?
5891,2022-10-17 10:23:51+00:00,"@alok_17singh @BJP4India आम आदमी पार्टी अभी भी बीजेपी की B team है । रामलीला मैदान में पूरी तरीके से सपोर्ट किया था पैसे से और लोगों से। आम आदमी पार्टी वही इलेक्शन लड़ती है जहां कांग्रेस मजबूत होती है बीजेपी पीछे से सपोर्ट करती है दिल्ली ,कांग्रेस ,पंजाब ,कांग्रेस । यह हिमाचल में क्यों नहीं जा रहा है।"
5892,2022-10-17 10:23:35+00:00,"#delhi #bjp #mcdelections2022
MCD चुनाव से पहले बीजेपी की रैली ! https://t.co/1if7Hk4V97"
5893,2022-10-17 10:23:24+00:00,"@Sanjeev_aap @msisodia BJP chor h,"
5894,2022-10-17 10:23:12+00:00,Nirmala Sitharaman is the Sadguru who got the BJP ticket.😛
5895,2022-10-17 10:21:05+00:00,@sambitswaraj @BJP4India @Shehzad_Ind Jai shree Krishna
5896,2022-10-17 10:20:53+00:00,"If you wish to see beauty of democracy in political organisation, one must not miss internal election of @INCIndia. Every single delegate getting opportunity to choose who should be the president. Can you name any other party who can do this! @AamAadmiParty? @BJP4India? 
1/2"
5897,2022-10-17 10:19:45+00:00,"#delhi में #BJP का #panchparmeshwarsammelan  | MCD Election | #News44 
.
Youtube - https://t.co/qN0vOQXWDs
.
#RamlilaGround | Story - @JibranJkhan https://t.co/F5ZvV1hY2H"
5898,2022-10-17 10:19:36+00:00,@Smeera_Singh BJP
5899,2022-10-17 10:19:14+00:00,@BJP4India @smritiirani Maadam Ma sabki respectful hoti hai. Uski insult na satta paksh ko karni chahiye na vipaksh ko. Stop using morger fir sack of Votes. One day Modi ji also insult Rahul Gandhi mother 300crore ki vidhwa. Wo bhi ma ka apman tha or aaj bhi ma ka apman hai so stop using mothers
5900,2022-10-17 10:19:12+00:00,"Demand for separate state for Jammu gains momentum , BJP is wary https://t.co/HerMdaPIhe"
5901,2022-10-17 10:18:33+00:00,"#भगत_सिंह जी ने बंदूक बोई थी, #सिसोदिया जी ने ब्लेंडर का पौआ!

#Delhi #AAP #Bjp https://t.co/SXwp18CUxk"
5902,2022-10-17 10:18:31+00:00,"@BJP4India @sambitswaraj आप ही की तो B team है भाई ,क्यों पब्लिक के साथ मजाक करते रहते हो"
5903,2022-10-17 10:18:26+00:00,"दिल्ली और पंजाब में तो AAP ही की सरकार बनाई है इन्होने,हर महीने 30,000 रुपये का फायदा इनका भी करवा दो ? यहां तो ना रोजगार ना 3000 रू॰दिए नटवरलाल@ArvindKejriwal जी,तो अब इनसे क्या दुश्मनी हो गई।झूठा घडी-घडी नौटंकी करता है।
@narendramodi @JPNadda @BJP4India @BJP4Delhi @BJP4Gujarat https://t.co/GAFF2sO0QS"
5904,2022-10-17 10:18:18+00:00,"#MadhyaPradesh: शिवराज सिंह की अपील का दिखा असर! डॉक्टर ने Rx की जगह 'श्री हरि' लिखा
@ChouhanShivraj @CMMadhyaPradesh 

#ShivrajSinghChouhan #MBBSInHindi #MP #Doctor #shrihari #MBBS #BJP #viral #moneycontrol

https://t.co/6qFTUtDuDX"
5905,2022-10-17 10:18:06+00:00,Well said. Mamata Di should stop using @SGanguly99 as a political pawn in her tussle with BJP and PM Modi https://t.co/FuGDM1u9xL
5906,2022-10-17 10:18:03+00:00,"@Bhupendraupbjp @PurandeswariBJP @BJP4UP @BJP4India सादर प्रणाम, हार्दिक स्वागत एवम् अभिनंदन 💐💐"
5907,2022-10-17 10:17:25+00:00,@karanpal32 @GautamGambhir @BJP4India @JPNadda He already started. Today seen in warm up match
5908,2022-10-17 10:16:59+00:00,"""I want Rahul Gandhi to stop the Bharat Jodo Yatra and go to Himachal Pradesh and Gujarat to awaken the public so that they vote for the only party that can defeat BJP. The only party that can be an opposition to BJP is Congress,"" Congress MP Francisco. Make him president"
5909,2022-10-17 10:16:32+00:00,"@ArvindKejriwal Satender Jain health minister 4 month Jail ma rakha ed ne or Delhi High court ne sare cases farzi bta diye or dismissed kiye.. bjp chulu bhar pani m dub mare. Kya sare corruption aap kar rahi bjp ke sare neta Pak saf ha ed,cbi unhe arrest nahi karti."
5910,2022-10-17 10:15:37+00:00,@HardikPatel_ @shivprakashbjp @ArunSinghbjp @ianuragthakur @ratnakar273 @CRPaatil @PRupala @JM_Scindia @CTRavi_BJP your political career  is end bro...
5911,2022-10-17 10:15:10+00:00,"Maharashtra By-Election: महाराष्ट्र की सियासत में Twist, बीजेपी नहीं लड़ेगी अंधेरी पूर्व विधानसभा का उपचुनाव
#MaharashtraByElection #Maharashtra @BJP4India 
https://t.co/TZIb67fLra"
5912,2022-10-17 10:14:41+00:00,आप सभी को #अहोई_अष्टमी की हार्दिक बधाई एवं शुभकामनाएँ।@BJP4India @BJP4Delhi https://t.co/B1vScM9mS8
5913,2022-10-17 10:14:20+00:00,"Shri Vivek Thakur Ji, Hon'ble Member Parliament (RS) and Chairman Department-related Parliamentary Standing Committee on Education, Women, Children, Youth &amp; Sports called on the Hon'ble Vice President, Shri Jagdeep Dhankhar at Upa-Rashtrapati Nivas today. @_vivekthakur @BJP4India https://t.co/awrWzlNuEu"
5914,2022-10-17 10:14:06+00:00,"@TajinderBagga visited the family and says that we cannot allow just islamist violence. He does not even names Delhi Police, how is @BJP4India going to tackle this when @AmitShah can't even be criticised. @RSSorg cannot remain a toothless tiger and male Mother Teresa."
5915,2022-10-17 10:13:46+00:00,@GautamGambhir @BJP4India @JPNadda https://t.co/xAIevzgft5
5916,2022-10-17 10:13:34+00:00,@GautamGambhir @BJP4India @JPNadda https://t.co/5MHUvVKCdR
5917,2022-10-17 10:12:55+00:00,@AnumaVidisha @BJP4India @amitmalviya  @sambitswaraj
5918,2022-10-17 10:12:27+00:00,"कांग्रेस अध्यक्ष पद के चुनाव पर बोली भाजपा - शशि थरूर के बयान का है इंतजार। 
@IANSKhabar के लिए मेरी रिपोर्ट। @sambitswaraj @BJP4India

https://t.co/teiSJ4VrWB"
5919,2022-10-17 10:12:16+00:00,. @BJP4India के  ओजस्वी राष्ट्रीय प्रवक्ता @Shehzad_Ind जी को  जन्मदिवस की हार्दिक बधाई एवं शुभकामनाएं! https://t.co/NLZKFSPDND
5920,2022-10-17 10:11:00+00:00,@TimesDemocracy This time BJP's mausera bhai is in race to get Congress' votes divided
5921,2022-10-17 10:10:16+00:00,"हिमाचल प्रदेश के विधानसभा चुनाव का बिगुल बज चुका है। @BJP4India भारतीय जनता पार्टी के लिए यह चुनाव बेहद खास और चुनौती भरा है। पढ़ें @punjabkesari  की पूरी रिपोर्ट..
@BJP4Himachal @SurajSolanki https://t.co/dGOc9wGbCr"
5922,2022-10-17 10:09:58+00:00,"हम आपकी जेलों से डरने वाले नहीं हैं,जान चली जाये पर तानाशाही के सामने कभी नहीं झुकेंगे।
BJP के षडयंत्रो ख़िलाफ़, ये आज़ादी की दूसरी लड़ाई है।Aam Aadmi Party पार्टी का एक एक कार्यकर्ता आज के भगत सिंह Manish Sisodia जी के साथ खड़ा है।
तानाशाही मुर्दाबाद।
#ModiArrestsManishSisodia https://t.co/xzmeR8TQf1"
5923,2022-10-17 10:09:53+00:00,"Dear Agenda Setter @Starboy2079 before 2014 Modi ji, Ravishankar, Smriti Irani, Late Arun Jetli, Late Sushma Swaraj, Rajnath Ji, Piyush Goyal &amp; all BJP leaders n bhakt including current Godi Media were economist. Now except BJP leaders Godi Media n Bhakt, no one has knowledge of https://t.co/N53vNwVwug"
5924,2022-10-17 10:09:09+00:00,"सुधाकर सिंह किसकी शह पर नीतीश कुमार को दिखा रहे आंख, पूरे खेल में क्या है BJP के लिए गुड न्यूज़?
#NitishKumar #Bihar  https://t.co/nFWjhLBf9l via @NavbharatTimes"
5925,2022-10-17 10:09:06+00:00,"#BreakingNow: राज ठाकरे की अपील पर बीजेपी ने हटाया उपचुनाव में अंधेरी ईस्‍ट से अपना उम्‍मीदवार

@spbhattacharya #Politics #BJP #Election #RajThackeray https://t.co/eJjNw5Xv7k"
5926,2022-10-17 10:08:34+00:00,"क्योंकि जनता बहुत भोली है, BJP बहुत चालू है, मन्दिर मस्जिद मन्दिर मस्जिद https://t.co/X5EZRo4cBx"
5927,2022-10-17 10:08:14+00:00,"आज अपने NIT- 86  फ़रीदाबाद  विधान सभा क्षेत्र में अपनों के सुख-दुःख में  शामिल हुआ 
@narendramodi @AmitShah @BjpBiplab 
 @cmohry @mlkhattar @OPDhankar @chkanwarpal @BJP4India @BJP4Haryana @KPGBJP @JanAashirwad @Dchautala https://t.co/iX3JY0CBJ0"
5928,2022-10-17 10:08:02+00:00,"The October 2022 edition of “Charaiveti” is now available on BJP’s e-Library. Please read:

https://t.co/vFMPvC3O6H

@JPNadda @blsanthosh @ChouhanShivraj @vdsharmabjp @BJP4MP https://t.co/9VCCysE17M"
5929,2022-10-17 10:07:31+00:00,"गुजरात की #भाजपा सरकार 'पेपर लीक सरकार' बन चुकी है।

BJP की सरकार में युवा खुद को ठगा महसूस कर रहे हैं।

@INCGujarat 
#Incindia #incdelhi @INCIndia
@RahulGandhi @INCDelhi @INCUttarakhand
@INCHimachal @INCUttarPradesh @incharyana_in
@IYC @devendrayadvinc @ajaymaken @Pawankhera https://t.co/bnOSoGFFff"
5930,2022-10-17 10:06:50+00:00,It would be very difficult for BJP to defeat kejriwal in this battle.This guy has actually done good job in schools and health. He is not Rahul Gandhi. He knows well how to play this game politically.
5931,2022-10-17 10:06:50+00:00,"If BJP thinks arresting Jain and sisodiya gonna work in favor of BJP politically it's not gonna happen, but it would be a disaster for Delhi BJP and BJP. I don't know who is advising Modi. Fact is Delhi Govt Schools infra and curriculum both are Transformed by Manish sisodiya."
